Hora;Satelites;Latitud;Longitud;Velocidad_GPS;Velocidad_Moto;Altitud;Accel_X;Accel_Y;RPM;TPS;Temperatura_Motor;Carga_Motor;Calidad;Bateria;Distancia;Pulsador;Distancia_Parcial;Promedio_Velocidad;Promedio_Aceleracion;Consumo_L_H;Consumo_Acumulado_L;KmL_Instantaneo;KmL_Promedio;Pulso_Iny_Acumulado
11:2:49;12;6.380583;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.034;0.00;0.0000;0.00;0.00;934401
11:2:49;12;6.380583;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.034;0.00;0.0000;0.00;0.00;936950
11:2:49;12;6.380583;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.034;0.00;0.0000;0.00;0.00;939536
11:2:49;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.033;0.00;0.0000;0.00;0.00;944788
11:2:49;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.033;0.00;0.0000;0.00;0.00;947430
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.033;0.00;0.0000;0.00;0.00;950066
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.033;0.00;0.0000;0.00;0.00;955306
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.033;0.00;0.0000;0.00;0.00;957917
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.032;0.00;0.0000;0.00;0.00;965113
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.032;0.00;0.0000;0.00;0.00;969580
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.032;0.00;0.0000;0.00;0.00;975651
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.032;0.00;0.0000;0.00;0.00;981623
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.031;0.00;0.0000;0.00;0.00;987452
11:2:50;12;6.380584;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.031;0.00;0.0000;0.00;0.00;993262
11:2:50;12;6.380585;-75.470425;0.00;0;1420;-0.100;-0.020;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.031;0.00;0.0000;0.00;0.00;999199
11:2:51;12;6.380584;-75.470425;0.00;0;1420;0.010;-0.010;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.031;0.00;0.0000;0.00;0.00;1005233
11:2:51;12;6.380584;-75.470425;0.00;0;1420;0.140;0.050;0;0;0;0;1.51;100;0.55;0;0.55;0.04;0.031;0.00;0.0000;0.00;0.00;1008252
11:2:51;12;6.380584;-75.470425;1.07;0;1420;0.040;0.010;0;0;0;0;1.51;100;0.57;0;0.57;0.04;0.031;0.00;0.0000;0.00;0.00;1014371
11:2:51;12;6.380584;-75.470425;1.17;0;1420;0.040;0.000;0;0;0;0;1.51;100;0.61;0;0.61;0.04;0.031;0.00;0.0000;0.00;0.00;1020619
11:2:51;12;6.380584;-75.470425;0.94;0;1420;0.110;-0.190;0;0;0;0;1.51;100;0.64;0;0.64;0.04;0.031;0.00;0.0000;0.00;0.00;1026931
11:2:51;12;6.380584;-75.470425;2.15;0;1420;0.290;0.050;0;0;0;0;1.51;100;0.68;0;0.68;0.04;0.032;0.00;0.0000;99.90;0.00;1030089
11:2:51;12;6.380583;-75.470425;1.30;0;1420;0.230;0.170;0;0;0;0;1.51;100;0.73;0;0.73;0.05;0.032;0.00;0.0000;0.00;0.00;1036392
11:2:51;12;6.380583;-75.470426;2.33;0;1420;0.370;-0.450;0;0;0;0;1.51;100;0.78;0;0.78;0.05;0.033;0.00;0.0000;99.90;0.00;1042734
11:2:51;12;6.380582;-75.470426;3.52;0;1420;0.720;0.400;0;0;0;0;1.51;100;0.86;0;0.86;0.06;0.034;0.00;0.0000;99.90;0.00;1049075
11:2:51;12;6.380581;-75.470426;3.39;0;1420;0.550;0.360;0;0;0;0;1.51;100;0.96;0;0.96;0.06;0.035;0.00;0.0000;99.90;0.00;1052239
11:2:52;12;6.380581;-75.470426;3.72;0;1420;-0.360;-0.050;0;0;0;0;1.51;100;1.06;0;1.06;0.07;0.034;0.00;0.0000;99.90;0.00;1058555
11:2:52;12;6.380579;-75.470426;4.43;0;1420;-0.100;-0.100;0;0;0;0;1.51;100;1.17;0;1.17;0.07;0.034;0.00;0.0000;99.90;0.00;1063910
11:2:52;12;6.380578;-75.470426;4.59;0;1420;0.100;0.000;0;0;0;0;1.51;100;1.29;0;1.29;0.08;0.034;0.00;0.0000;99.90;0.00;1067791
11:2:52;12;6.380577;-75.470425;4.48;0;1420;-0.210;0.120;0;0;0;0;1.51;100;1.42;0;1.42;0.09;0.033;0.00;0.0000;99.90;0.00;1071955
11:2:52;12;6.380577;-75.470425;4.80;0;1420;0.460;-0.040;0;0;0;0;1.51;100;1.55;0;1.55;0.10;0.034;0.00;0.0000;99.90;0.00;1074118
11:2:52;12;6.380575;-75.470425;5.43;0;1420;0.310;0.140;0;0;0;0;1.51;100;1.69;0;1.69;0.11;0.035;0.00;0.0000;99.90;0.00;1078645
11:2:52;12;6.380574;-75.470424;5.72;0;1420;0.270;0.240;0;0;0;0;1.51;100;1.85;0;1.85;0.11;0.035;0.00;0.0000;99.90;0.00;1080968
11:2:52;12;6.380572;-75.470423;5.65;0;1420;-0.090;0.040;0;0;0;0;1.51;100;2.01;0;2.01;0.12;0.035;0.00;0.0000;99.90;0.00;1085749
11:2:52;12;6.380571;-75.470423;5.93;0;1420;0.190;-0.020;0;0;0;0;1.51;100;2.17;0;2.17;0.13;0.035;0.00;0.0000;99.90;0.00;1089626
11:2:53;12;6.380570;-75.470422;6.24;0;1420;-0.020;0.150;0;0;0;0;1.51;100;2.34;0;2.34;0.14;0.035;0.00;0.0000;99.90;0.00;1097331
11:2:53;12;6.380569;-75.470421;6.67;0;1420;0.390;0.060;0;0;0;0;1.51;100;2.52;0;2.52;0.15;0.036;0.00;0.0000;99.90;0.00;1100543
11:2:53;12;6.380568;-75.470420;6.17;0;1420;-0.290;0.190;0;0;0;0;1.51;100;2.70;0;2.70;0.16;0.035;0.00;0.0000;99.90;0.00;1106791
11:2:53;12;6.380567;-75.470419;6.28;0;1420;-0.040;-0.230;0;0;0;0;1.51;100;2.87;0;2.87;0.17;0.035;0.00;0.0000;99.90;0.00;1112753
11:2:53;12;6.380566;-75.470418;6.00;0;1419;0.270;0.090;0;0;0;0;1.51;100;3.05;0;3.05;0.18;0.035;0.00;0.0000;99.90;0.00;1121355
11:2:53;12;6.380565;-75.470417;6.22;0;1419;0.050;0.180;0;0;0;0;1.51;100;3.21;0;3.21;0.19;0.035;0.00;0.0000;99.90;0.00;1127062
11:2:53;12;6.380565;-75.470415;5.91;0;1419;0.160;0.150;0;0;0;0;1.51;100;3.39;0;3.39;0.20;0.035;0.00;0.0000;99.90;0.00;1132576
11:2:53;12;6.380564;-75.470414;6.43;0;1419;0.510;-0.060;0;0;0;0;1.51;100;3.56;0;3.56;0.21;0.036;0.00;0.0000;99.90;0.00;1140494
11:2:53;12;6.380564;-75.470413;6.93;0;1419;-0.100;0.210;0;0;0;0;1.51;100;3.75;0;3.75;0.22;0.036;0.00;0.0000;99.90;0.00;1148207
11:2:53;12;6.380563;-75.470411;6.96;0;1419;-0.150;-0.120;0;0;0;0;1.51;100;3.94;0;3.94;0.23;0.036;0.00;0.0000;99.90;0.00;1153331
11:2:54;12;6.380562;-75.470409;7.45;0;1419;0.050;0.070;0;0;0;0;1.51;100;4.14;0;4.14;0.24;0.036;0.00;0.0000;99.90;0.00;1158578
11:2:54;12;6.380562;-75.470407;7.61;0;1419;0.090;0.000;0;0;0;0;1.51;100;4.35;0;4.35;0.26;0.036;0.00;0.0000;99.90;0.00;1167302
11:2:54;12;6.380561;-75.470405;8.61;0;1419;0.670;0.040;0;0;0;0;1.51;100;4.58;0;4.58;0.27;0.037;0.00;0.0000;99.90;0.00;1175503
11:2:54;12;6.380560;-75.470404;8.57;0;1419;0.100;0.090;0;0;0;0;1.51;100;4.81;0;4.81;0.28;0.037;0.00;0.0000;99.90;0.00;1178940
11:2:54;12;6.380560;-75.470401;9.22;0;1419;0.240;0.040;0;0;0;0;1.51;100;5.06;0;5.06;0.30;0.037;0.00;0.0000;99.90;0.00;1188974
11:2:54;12;6.380559;-75.470399;9.54;0;1419;0.190;0.160;0;0;0;0;1.51;100;5.32;0;5.32;0.31;0.038;0.00;0.0000;99.90;0.00;1195569
11:2:54;12;6.380559;-75.470396;9.65;0;1419;0.340;0.080;0;0;0;0;1.51;100;5.59;0;5.59;0.33;0.038;0.00;0.0000;99.90;0.00;1202295
11:2:54;12;6.380558;-75.470394;10.00;0;1419;0.090;-0.040;0;0;0;0;1.51;100;5.86;0;5.86;0.34;0.038;0.00;0.0000;99.90;0.00;1208960
11:2:54;12;6.380558;-75.470391;10.30;0;1419;0.210;0.280;0;0;0;0;1.51;100;6.15;0;6.15;0.36;0.038;0.00;0.0000;99.90;0.00;1218819
11:2:54;12;6.380558;-75.470389;10.32;0;1419;-0.070;0.190;0;0;0;0;1.51;100;6.43;0;6.43;0.37;0.038;0.00;0.0000;99.90;0.00;1225218
11:2:55;12;6.380558;-75.470385;10.83;0;1419;0.210;0.100;0;0;0;0;1.51;100;6.73;0;6.73;0.39;0.038;0.00;0.0000;99.90;0.00;1231507
11:2:55;12;6.380558;-75.470383;10.78;0;1419;-0.440;0.330;0;0;0;0;1.51;100;7.03;0;7.03;0.40;0.038;0.00;0.0000;99.90;0.00;1240861
11:2:55;12;6.380558;-75.470380;11.58;0;1419;0.050;0.000;0;0;0;0;1.51;100;7.35;0;7.35;0.42;0.038;0.00;0.0000;99.90;0.00;1250132
11:2:55;12;6.380558;-75.470377;11.00;0;1419;-0.020;0.250;0;0;0;0;1.51;100;7.66;0;7.66;0.44;0.038;0.00;0.0000;99.90;0.00;1256357
11:2:55;12;6.380559;-75.470374;12.15;0;1419;0.390;0.150;0;0;0;0;1.51;100;7.99;0;7.99;0.46;0.038;0.00;0.0000;99.90;0.00;1265676
11:2:55;12;6.380559;-75.470371;12.45;0;1419;0.170;-0.150;0;0;0;0;1.51;100;8.33;0;8.33;0.47;0.038;0.00;0.0000;99.90;0.00;1271952
11:2:55;12;6.380560;-75.470368;12.35;0;1419;-0.280;0.340;0;0;0;0;1.51;100;8.68;0;8.68;0.49;0.038;0.00;0.0000;99.90;0.00;1281576
11:2:55;12;6.380561;-75.470365;11.67;0;1419;-0.200;0.150;0;0;0;0;1.51;100;9.01;0;9.01;0.51;0.038;0.00;0.0000;99.90;0.00;1291489
11:2:55;12;6.380561;-75.470362;12.91;0;1419;0.460;-0.150;0;0;0;0;1.51;100;9.36;0;9.36;0.53;0.038;0.00;0.0000;99.90;0.00;1301557
11:2:55;12;6.380562;-75.470359;13.37;0;1419;-0.060;0.140;0;0;0;0;1.51;100;9.72;0;9.72;0.55;0.038;0.00;0.0000;99.90;0.00;1311810
11:2:56;12;6.380563;-75.470355;13.26;0;1419;-0.330;-0.090;0;0;0;0;1.51;100;10.10;0;10.10;0.57;0.037;0.00;0.0000;99.90;0.00;1322124
11:2:56;12;6.380564;-75.470351;13.61;0;1419;0.150;0.100;0;0;0;0;1.51;100;10.47;0;10.47;0.59;0.038;0.00;0.0000;99.90;0.00;1332483
11:2:56;12;6.380565;-75.470348;13.89;0;1419;0.110;0.030;0;0;0;0;1.51;100;10.85;0;10.85;0.61;0.038;0.00;0.0000;99.90;0.00;1343175
11:2:56;12;6.380565;-75.470344;14.56;0;1419;-0.090;0.020;0;0;0;0;1.51;100;11.25;0;11.25;0.63;0.038;0.00;0.0000;99.90;0.00;1354022
11:2:56;12;6.380566;-75.470341;14.46;0;1419;0.020;0.030;0;0;0;0;1.51;100;11.65;0;11.65;0.65;0.038;0.00;0.0000;99.90;0.00;1364929
11:2:56;12;6.380567;-75.470337;14.91;0;1419;0.140;0.080;0;0;0;0;1.51;100;12.07;0;12.07;0.67;0.038;0.00;0.0000;99.90;0.00;1375771
11:2:56;12;6.380568;-75.470333;15.95;0;1419;0.130;0.170;0;0;0;0;1.51;100;12.49;0;12.49;0.70;0.038;0.00;0.0000;99.90;0.00;1386541
11:2:56;12;6.380570;-75.470329;15.33;0;1419;-0.050;0.330;0;0;0;0;1.51;100;12.94;0;12.94;0.72;0.038;0.00;0.0000;99.90;0.00;1400758
11:2:56;12;6.380571;-75.470326;15.91;0;1419;0.110;-0.040;0;0;0;0;1.51;100;13.37;0;13.37;0.74;0.038;0.00;0.0000;99.90;0.00;1406776
11:2:56;12;6.380572;-75.470321;16.52;0;1419;0.200;-0.070;0;0;0;0;1.51;100;13.83;0;13.83;0.77;0.038;0.00;0.0000;99.90;0.00;1406776
11:2:57;12;6.380573;-75.470318;16.41;0;1419;-0.060;-0.180;0;0;0;0;1.51;100;14.28;0;14.28;0.79;0.038;0.00;0.0000;99.90;0.00;1408294
11:2:57;11;6.380575;-75.470313;16.74;0;1419;0.000;0.000;0;0;0;0;1.59;100;14.75;0;14.75;0.81;0.038;0.00;0.0000;99.90;0.00;1416089
11:2:57;11;6.380576;-75.470310;16.48;0;1419;-0.240;0.050;0;0;0;0;1.59;100;15.21;0;15.21;0.84;0.037;0.00;0.0000;99.90;0.00;1425727
11:2:57;11;6.380577;-75.470306;16.11;0;1419;0.150;0.060;0;0;0;0;1.59;100;15.67;0;15.67;0.86;0.038;0.00;0.0000;99.90;0.00;1434562
11:2:57;11;6.380579;-75.470302;16.32;0;1419;-0.020;0.030;0;0;0;0;1.59;100;16.12;0;16.12;0.88;0.037;0.00;0.0000;99.90;0.00;1440754
11:2:57;10;6.380580;-75.470298;16.98;0;1419;0.050;-0.040;0;0;0;0;1.62;100;16.59;0;16.59;0.91;0.038;0.00;0.0000;99.90;0.00;1446879
11:2:57;10;6.380581;-75.470294;16.48;0;1419;-0.110;0.000;0;0;0;0;1.62;100;17.05;0;17.05;0.93;0.037;0.00;0.0000;99.90;0.00;1456049
11:2:57;10;6.380583;-75.470290;17.08;0;1419;0.100;0.280;0;0;0;0;1.62;100;17.52;0;17.52;0.96;0.037;0.00;0.0000;99.90;0.00;1462013
11:2:57;10;6.380584;-75.470286;16.89;0;1419;-0.250;-0.020;0;0;0;0;1.62;100;17.99;0;17.99;0.98;0.037;0.00;0.0000;99.90;0.00;1467913
11:2:57;11;6.380586;-75.470281;17.15;0;1419;0.040;-0.270;0;0;0;0;1.52;100;18.47;0;18.47;1.00;0.037;0.00;0.0000;99.90;0.00;1476652
11:2:58;11;6.380587;-75.470278;17.52;0;1419;0.000;0.060;0;0;0;0;1.52;100;18.95;0;18.95;1.03;0.037;0.00;0.0000;99.90;0.00;1482428
11:2:58;11;6.380588;-75.470273;17.52;0;1419;0.010;-0.040;0;0;0;0;1.52;100;19.44;0;19.44;1.05;0.037;0.00;0.0000;99.90;0.00;1490968
11:2:58;11;6.380589;-75.470269;17.89;0;1419;0.110;0.050;0;0;0;0;1.52;100;19.92;0;19.92;1.08;0.037;0.00;0.0000;99.90;0.00;1496639
11:2:58;11;6.380591;-75.470265;17.46;0;1419;-0.340;0.200;0;0;0;0;1.52;100;20.42;0;20.42;1.10;0.036;0.00;0.0000;99.90;0.00;1505096
11:2:58;11;6.380592;-75.470261;17.82;0;1419;0.110;0.080;0;0;0;0;1.52;100;20.91;0;20.91;1.13;0.037;0.00;0.0000;99.90;0.00;1510722
11:2:58;12;6.380593;-75.470256;17.69;0;1419;-0.010;-0.140;0;0;0;0;1.51;100;21.41;0;21.41;1.15;0.036;0.00;0.0000;99.90;0.00;1519043
11:2:58;12;6.380594;-75.470253;17.80;0;1419;-0.090;-0.070;0;0;0;0;1.51;100;21.90;0;21.90;1.18;0.036;0.00;0.0000;99.90;0.00;1524602
11:2:58;12;6.380596;-75.470247;18.22;0;1419;0.160;0.090;0;0;0;0;1.51;100;22.41;0;22.41;1.20;0.036;0.00;0.0000;99.90;0.00;1532919
11:2:58;12;6.380597;-75.470244;18.32;0;1419;0.000;0.040;0;0;0;0;1.51;100;22.91;0;22.91;1.23;0.036;0.00;0.0000;99.90;0.00;1538484
11:2:58;12;6.380599;-75.470238;18.63;0;1419;-0.050;-0.080;0;0;0;0;1.51;100;23.44;0;23.44;1.25;0.036;0.00;0.0000;99.90;0.00;1546843
11:2:59;12;6.380599;-75.470235;17.96;0;1419;-0.250;-0.050;0;0;0;0;1.51;100;23.94;0;23.94;1.28;0.036;0.00;0.0000;99.90;0.00;1552404
11:2:59;12;6.380601;-75.470229;18.78;0;1419;0.350;-0.100;0;0;0;0;1.51;100;24.46;0;24.46;1.30;0.036;0.00;0.0000;99.90;0.00;1560353
11:2:59;12;6.380602;-75.470226;18.46;0;1419;-0.120;0.150;0;0;0;0;1.51;100;24.97;0;24.97;1.33;0.036;0.00;0.0000;99.90;0.00;1567509
11:2:59;12;6.380603;-75.470220;18.96;0;1419;0.270;0.140;0;0;0;0;1.51;100;25.50;0;25.50;1.35;0.036;0.00;0.0000;99.90;0.00;1571878
11:2:59;12;6.380605;-75.470217;18.83;0;1419;-0.020;0.100;0;0;0;0;1.51;100;26.02;0;26.02;1.38;0.036;0.00;0.0000;99.90;0.00;1577651
11:2:59;12;6.380606;-75.470211;18.95;0;1419;0.030;-0.070;0;0;0;0;1.51;100;26.56;0;26.56;1.41;0.036;0.00;0.0000;99.90;0.00;1577651
11:2:59;11;6.380607;-75.470208;18.46;0;1419;-0.200;0.070;0;0;0;0;1.52;100;27.07;0;27.07;1.43;0.036;0.00;0.0000;99.90;0.00;1577651
11:2:59;11;6.380609;-75.470202;18.52;0;1419;0.080;-0.040;0;0;0;0;1.52;100;27.60;0;27.60;1.45;0.036;0.00;0.0000;99.90;0.00;1577651
11:2:59;11;6.380609;-75.470199;17.76;0;1419;-0.440;0.030;0;0;0;0;1.52;100;28.10;0;28.10;1.48;0.035;0.00;0.0000;99.90;0.00;1577651
11:2:59;11;6.380611;-75.470194;16.46;0;1419;-0.150;0.000;0;0;0;0;1.52;100;28.58;0;28.58;1.50;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;11;6.380612;-75.470190;17.02;0;1419;-0.200;-0.130;0;0;0;0;1.52;100;29.05;0;29.05;1.52;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;12;6.380613;-75.470186;16.72;0;1419;-0.060;0.080;0;0;0;0;1.39;100;29.52;0;29.52;1.54;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;12;6.380614;-75.470183;16.67;0;1419;0.080;0.260;0;0;0;0;1.39;100;29.99;0;29.99;1.57;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;12;6.380616;-75.470178;16.46;0;1419;0.070;-0.160;0;0;0;0;1.39;100;30.46;0;30.46;1.59;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;12;6.380617;-75.470174;15.65;0;1419;0.000;0.110;0;0;0;0;1.39;100;30.90;0;30.90;1.61;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;12;6.380619;-75.470171;15.87;0;1419;0.040;0.100;0;0;0;0;1.39;100;31.34;0;31.34;1.63;0.035;0.00;0.0000;99.90;0.00;1577651
11:3:0;12;6.380621;-75.470167;15.04;0;1419;-0.220;-0.040;0;0;0;0;1.39;100;31.78;0;31.78;1.65;0.034;0.00;0.0000;99.90;0.00;1580173
11:3:0;12;6.380621;-75.470164;15.24;0;1419;0.260;-0.130;0;0;0;0;1.39;100;32.19;0;32.19;1.67;0.035;0.00;0.0000;99.90;0.00;1585358
11:3:0;12;6.380623;-75.470161;14.70;0;1419;-0.270;0.230;0;0;0;0;1.39;100;32.62;0;32.62;1.69;0.034;0.00;0.0000;99.90;0.00;1589747
11:3:0;12;6.380624;-75.470157;14.20;0;1419;-0.020;-0.070;0;0;0;0;1.39;100;33.02;0;33.02;1.70;0.034;0.00;0.0000;99.90;0.00;1592255
11:3:1;12;6.380625;-75.470155;14.02;0;1419;-0.170;0.090;0;0;0;0;1.39;100;33.41;0;33.41;1.72;0.034;0.00;0.0000;99.90;0.00;1597572
11:3:1;12;6.380627;-75.470151;14.52;0;1419;0.130;-0.180;0;0;0;0;1.39;100;33.81;0;33.81;1.74;0.034;0.00;0.0000;99.90;0.00;1602668
11:3:1;12;6.380628;-75.470148;14.11;0;1419;-0.200;0.060;0;0;0;0;1.39;100;34.21;0;34.21;1.76;0.034;0.00;0.0000;99.90;0.00;1607793
11:3:1;12;6.380629;-75.470144;13.72;0;1419;-0.250;0.050;0;0;0;0;1.39;100;34.60;0;34.60;1.77;0.033;0.00;0.0000;99.90;0.00;1613304
11:3:1;12;6.380631;-75.470140;13.54;0;1419;-0.030;-0.160;0;0;0;0;1.39;100;34.98;0;34.98;1.79;0.033;0.00;0.0000;99.90;0.00;1618719
11:3:1;12;6.380632;-75.470137;13.56;0;1419;0.020;-0.070;0;0;0;0;1.39;100;35.35;0;35.35;1.81;0.033;0.00;0.0000;99.90;0.00;1624232
11:3:1;12;6.380633;-75.470134;13.46;0;1419;0.140;-0.100;0;0;0;0;1.39;100;35.73;0;35.73;1.82;0.033;0.00;0.0000;99.90;0.00;1629947
11:3:1;12;6.380634;-75.470131;13.33;0;1419;-0.030;0.140;0;0;0;0;1.39;100;36.10;0;36.10;1.84;0.033;0.00;0.0000;99.90;0.00;1635749
11:3:1;12;6.380636;-75.470128;13.20;0;1419;-0.050;0.110;0;0;0;0;1.39;100;36.48;0;36.48;1.86;0.033;0.00;0.0000;99.90;0.00;1641571
11:3:1;12;6.380637;-75.470125;12.72;0;1419;-0.340;0.140;0;0;0;0;1.39;100;36.84;0;36.84;1.87;0.033;0.00;0.0000;99.90;0.00;1647385
11:3:2;12;6.380638;-75.470122;13.08;0;1419;0.020;-0.080;0;0;0;0;1.39;100;37.20;0;37.20;1.89;0.033;0.00;0.0000;99.90;0.00;1650413
11:3:2;12;6.380640;-75.470119;13.32;0;1419;0.140;0.100;0;0;0;0;1.39;100;37.56;0;37.56;1.90;0.033;0.00;0.0000;99.90;0.00;1656670
11:3:2;12;6.380641;-75.470115;12.67;0;1419;-0.230;0.080;0;0;0;0;1.39;100;37.93;0;37.93;1.92;0.032;0.00;0.0000;99.90;0.00;1662848
11:3:2;12;6.380642;-75.470113;12.85;0;1419;0.070;-0.010;0;0;0;0;1.39;100;38.28;0;38.28;1.93;0.032;0.00;0.0000;99.90;0.00;1669132
11:3:2;12;6.380644;-75.470109;13.41;0;1419;0.190;-0.140;0;0;0;0;1.39;100;38.65;0;38.65;1.95;0.033;0.00;0.0000;99.90;0.00;1675459
11:3:2;12;6.380645;-75.470107;13.06;0;1419;-0.090;0.100;0;0;0;0;1.39;100;39.02;0;39.02;1.97;0.032;0.00;0.0000;99.90;0.00;1681763
11:3:2;12;6.380646;-75.470103;13.65;0;1419;0.080;-0.030;0;0;0;0;1.39;100;39.40;0;39.40;1.98;0.032;0.00;0.0000;99.90;0.00;1684925
11:3:2;12;6.380648;-75.470101;13.02;0;1419;-0.270;0.170;0;0;0;0;1.39;100;39.76;0;39.76;2.00;0.032;0.00;0.0000;99.90;0.00;1691233
11:3:2;12;6.380649;-75.470097;14.00;0;1419;0.450;0.120;0;0;0;0;1.39;100;40.15;0;40.15;2.01;0.033;0.00;0.0000;99.90;0.00;1697562
11:3:2;12;6.380650;-75.470095;13.04;0;1419;-0.540;0.240;0;0;0;0;1.39;100;40.52;0;40.52;2.03;0.032;0.00;0.0000;99.90;0.00;1703909
11:3:3;12;6.380652;-75.470091;13.30;0;1418;0.270;-0.060;0;0;0;0;1.39;100;40.89;0;40.89;2.05;0.032;0.00;0.0000;99.90;0.00;1710240
11:3:3;12;6.380653;-75.470088;13.58;0;1418;0.040;-0.030;0;0;0;0;1.39;100;41.26;0;41.26;2.06;0.032;0.00;0.0000;99.90;0.00;1716573
11:3:3;12;6.380655;-75.470085;13.46;0;1418;0.100;0.100;0;0;0;0;1.39;100;41.64;0;41.64;2.08;0.032;0.00;0.0000;99.90;0.00;1722927
11:3:3;12;6.380656;-75.470082;13.58;0;1418;0.040;-0.140;0;0;0;0;1.39;100;42.02;0;42.02;2.09;0.032;0.00;0.0000;99.90;0.00;1729314
11:3:3;12;6.380657;-75.470078;13.91;0;1418;-0.060;0.020;0;0;0;0;1.38;100;42.41;0;42.41;2.11;0.032;0.00;0.0000;99.90;0.00;1732498
11:3:3;12;6.380658;-75.470075;13.91;0;1418;-0.120;-0.080;0;0;0;0;1.38;100;42.79;0;42.79;2.13;0.032;0.00;0.0000;99.90;0.00;1738879
11:3:3;12;6.380660;-75.470071;13.98;0;1418;-0.110;0.150;0;0;0;0;1.38;100;43.18;0;43.18;2.14;0.032;0.00;0.0000;99.90;0.00;1745274
11:3:3;12;6.380661;-75.470069;13.93;0;1418;0.030;-0.130;0;0;0;0;1.38;100;43.57;0;43.57;2.16;0.032;0.00;0.0000;99.90;0.00;1751722
11:3:3;12;6.380663;-75.470065;13.96;0;1418;0.120;0.060;0;0;0;0;1.38;100;43.96;0;43.96;2.17;0.032;0.00;0.0000;99.90;0.00;1758111
11:3:3;12;6.380664;-75.470061;14.11;0;1418;-0.080;-0.030;0;0;0;0;1.38;100;44.35;0;44.35;2.19;0.032;0.00;0.0000;99.90;0.00;1764531
11:3:4;12;6.380665;-75.470058;14.24;0;1418;-0.050;0.100;0;0;0;0;1.38;100;44.74;0;44.74;2.21;0.032;0.00;0.0000;99.90;0.00;1770937
11:3:4;12;6.380666;-75.470055;14.26;0;1418;-0.040;0.150;0;0;0;0;1.38;100;45.14;0;45.14;2.22;0.032;0.00;0.0000;99.90;0.00;1777355
11:3:4;12;6.380668;-75.470051;14.63;0;1418;0.280;-0.070;0;0;0;0;1.38;100;45.55;0;45.55;2.24;0.032;0.00;0.0000;99.90;0.00;1783765
11:3:4;12;6.380670;-75.470049;14.54;0;1418;-0.200;0.030;0;0;0;0;1.38;100;45.95;0;45.95;2.26;0.032;0.00;0.0000;99.90;0.00;1790172
11:3:4;12;6.380671;-75.470045;14.33;0;1418;0.030;-0.030;0;0;0;0;1.38;100;46.36;0;46.36;2.27;0.032;0.00;0.0000;99.90;0.00;1796551
11:3:4;12;6.380673;-75.470041;14.52;0;1418;0.050;-0.070;0;0;0;0;1.38;100;46.76;0;46.76;2.29;0.032;0.00;0.0000;99.90;0.00;1802924
11:3:4;12;6.380675;-75.470038;13.85;0;1418;-0.300;0.360;0;0;0;0;1.38;100;47.15;0;47.15;2.31;0.031;0.00;0.0000;99.90;0.00;1809292
11:3:4;12;6.380677;-75.470035;14.96;0;1418;0.300;-0.190;0;0;0;0;1.38;100;47.56;0;47.56;2.32;0.031;0.00;0.0000;99.90;0.00;1818779
11:3:4;12;6.380678;-75.470032;14.08;0;1418;-0.500;0.000;0;0;0;0;1.38;100;47.96;0;47.96;2.34;0.031;0.00;0.0000;99.90;0.00;1825011
